skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/68e8e227-b843-4f2b-8572-9cbe63aada3a,specify landscape design components,"Create design components and materials which are appropriate to site, purpose and expected usage. Recommend plants and materials suitable to the scheme and within budget.",['landscape design']
http://data.europa.eu/esco/skill/68f909bf-1b0f-45f4-bbea-b5edb6747740,provide information on the effects of childbirth on sexuality,Provide information to the mother or her family on the effects of childbirth on sexual behaviour.,['sex education']
http://data.europa.eu/esco/skill/690c2c8a-0d51-454d-92cd-50acdf61639b,determine authorship of documents,Determine the author of a document by comparing signatures and handwriting through handwriting analysis.,['handwriting analysis']
http://data.europa.eu/esco/skill/691f970b-db3d-4658-aa07-5fc94baecd5d,negotiate publishing rights,Negotiate the sale of the publishing rights of books to translate them and adapt them into movies or other genres.,['publishing market']
http://data.europa.eu/esco/skill/694f1a0a-b6bd-453f-af6d-a833503da307,manage meteorological database,Develop and maintain meteorological databases. Add information after each new observation.,"['meteorology', 'aviation meteorology']"
http://data.europa.eu/esco/skill/6957717a-84f7-4af5-9791-b3f6f5cf6084,test gas purity,Test the purity of the gas using specific testing equipment.,"['natural gas', 'gas chromatography', 'fuel gas']"
http://data.europa.eu/esco/skill/695b888d-cdcf-4ba8-8425-53da04ebf063,monitor pulp quality,"Ensure quality of recycled papers and pulp, reviewing stickies, plastics, colour, unbleached fibres, brightness, and dirt.",['types of pulp']
http://data.europa.eu/esco/skill/6962058d-9808-4820-a6bc-d7cabce60cde,implement sustainable procurement,"Incorporate strategic public policy goals into procurement procedures, such as green public procurement (GPP) and socially responsible public procurement (SRPP). Contribute to reducing the environmental impact of procurement, to achieving social goals and to improving value for money for the organisation and for society at large.",['environmental legislation']
http://data.europa.eu/esco/skill/6963e364-fb91-4dee-8985-5f7859ba7ad0,prepare veterinary anaesthetic equipment,"Prepare and turn on all equipment required for animal anaesthesia, such as the anaesthesia machine, breathing circuit, endotracheal tube, intubation tools and anaesthetic monitors. Ensure they function and have undergone appropriate safety checks. ",['anaesthetics']
http://data.europa.eu/esco/skill/698dccfd-c6e9-4a39-b3bf-0715d6246e44,animate in the outdoors,"Independently animate groups in the outdoors, adapting your practice to keep the group animated and motivated.",['outdoor activities']
http://data.europa.eu/esco/skill/69bb4be4-8b8e-46a7-8834-8df5303cbe33,manufacture fabric furnishings,"Fabricate and design curtains, seat coverings, carpets and other fabric furnishings by cutting and sewing fabric and other materials.","['properties of textile materials', 'fabric types']"
http://data.europa.eu/esco/skill/69bbd200-b404-402d-9d1d-69bc066e22cb,prepare rehearsals,Decide on the content of a rehearsal. Immerse yourself in the choreographic material and other components of the work. Assemble the necessary technical and material resources and help to set up the rehearsal space.,['analyse the need for technical resources']
http://data.europa.eu/esco/skill/69c865d1-39d6-48ae-b33f-75a7e9cc1811,operate landscaping equipment,"Operate a variety of landscaping equipment and hand tools such as: chain saws, line trimmers, tillers, back hoes, bobcats, chemical sprayer, bed edgers,  rake, mowers, blowers, spreader, portable sprinkler system, dump trailers, tillers, sod cutters, weed eaters, plant augers, and drills. Use landscaping service equipment for excavation, roto-tilling, ploughing, lawn fertilisation, flower planting. ","['landscape architecture', 'landscaping materials']"
http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,implement ICT risk management,"Develop and implement procedures for identifying, assessing, treating and mitigating ICT risks, such as hacks or data leaks, according to the company's risk strategy, procedures and policies. Analyse and manage security risks and incidents. Recommend measures to improve digital security strategy.","['information security strategy', 'ICT security standards', 'ICT network security risks', 'risk management']"
http://data.europa.eu/esco/skill/69f36674-440a-4fa0-89f9-1b70172ebb9d,advise on communication strategies,"Provide companies and organisations with consulting services concerning their internal and external communication plans and their representation, including their presence online. Recommend improvements in communication and make sure that important information reaches all employees and that their questions are answered.",['communication']
http://data.europa.eu/esco/skill/6a0aab53-6246-41e8-a910-e7a13f314860,test pipeline infrastructure operations,"Perform tests on pipelines, such checking whether there is continuous flow of materials through them, examining for leakages, and assessing the suitability of the location of the pipeline is.",['types of pipelines']
http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73,develop automated software tests,"Create software test sets in an automated manner, ​using specialised languages or tools, that can be performed by testing tools in order to save resources, gain efficiency and effectiveness in test execution.","['tools for ICT test automation', 'levels of software testing']"
http://data.europa.eu/esco/skill/6a50499d-70cc-4fa7-9895-682302d08f16,operate cockpit control panels,Operates control panels in the cockpit or flight deck according to the needs of the flight. Manage on-board electronic systems to ensure a smooth flight.,"['aircraft flight control systems', 'control panel components']"
http://data.europa.eu/esco/skill/6a526bbc-4b59-4662-8226-addc32e4be77,perform electromagnetic geophysical measurements,Measure the structure and composition of the ground using electromagnetic devices which are either on the ground or airborne.,"['electromagnetism', 'geophysics', 'electromagnets', 'electromagnetic spectrum']"
http://data.europa.eu/esco/skill/6a59a529-fd1b-42c6-a723-cceb7c4f7a1d,sterilise fermentation tanks,"Sterilise workspaces and equipment using hoses, scrapers, brushes, or chemical solutions.",['yeast fermentation principles']
http://data.europa.eu/esco/skill/6a627ab6-3b8f-4366-9559-cea882fe4cee,comply with farm regulations,Ensure that farm activities comply with regulations.,['regulations for hygiene in feeding animals']
http://data.europa.eu/esco/skill/6a72c057-499f-4fe4-b425-0fbe2a50ce07,calibrate mechatronic instruments,Correct and adjust the reliability of an mechatronic instrument by measuring output and comparing results with the data of a reference device or a set of standardised results. This is done in regular intervals which are set by the manufacturer.,['mechatronics']
http://data.europa.eu/esco/skill/6a7792a9-888a-46ad-afc9-2c0d94c8fde6,create business process models,"Develop formal and informal descriptions of the business processes and the organisational structure by using business process models, notations and tools.","['organisational structure', 'business process modelling', 'business processes', 'analyse business model']"
http://data.europa.eu/esco/skill/6a7baae0-a2c3-4cf1-843f-618b829a2a09,wax imperfections,"Wax the cracks and the imperfections of finished stones, selecting the wax according to the stone colour.",['types of waxes']
http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab,manage engineering project,"Manage engineering project resources, budget, deadlines, and human resources, and plan schedules as well as any technical activities pertinent to the project.","['project management principles', 'project management']"
http://data.europa.eu/esco/skill/6aa0f78f-2d68-432b-ab08-e3f504571076,monitor pregnancy,Carry out the examinations necessary for the monitoring of normal pregnancy.,['pregnancy']
http://data.europa.eu/esco/skill/6aa7b4cc-4b05-4107-8063-9ba85f93bf60,remove air bubbles from fibreglass,"Use brushes and rollers to eliminate air bubbles that could weaken the fibreglass, to ensure perfect adherence of the resin to the product shell or to previous layers, and to avoid any structural defects.",['fibreglass laminating']
